layer,level,class,id,metric,value,name,type,function_name
1,class,1,NA,ai,62.213740458015266,aggregation index,aggregation metric,lsm_c_ai
1,class,2,NA,ai,91.05530766836152,aggregation index,aggregation metric,lsm_c_ai
1,class,4,NA,ai,79.31806869089098,aggregation index,aggregation metric,lsm_c_ai
1,class,1,NA,area_cv,212.98729413157386,patch area,area and edge metric,lsm_c_area_cv
1,class,2,NA,area_cv,583.5246302466029,patch area,area and edge metric,lsm_c_area_cv
1,class,4,NA,area_cv,190.02620615083768,patch area,area and edge metric,lsm_c_area_cv
1,class,1,NA,area_mn,0.45964285714285713,patch area,area and edge metric,lsm_c_area_mn
1,class,2,NA,area_mn,24.34,patch area,area and edge metric,lsm_c_area_mn
1,class,4,NA,area_mn,7.816595744680851,patch area,area and edge metric,lsm_c_area_mn
1,class,1,NA,area_sd,0.978980884097627,patch area,area and edge metric,lsm_c_area_sd
1,class,2,NA,area_sd,142.02989500202312,patch area,area and edge metric,lsm_c_area_sd
1,class,4,NA,area_sd,14.853580343764838,patch area,area and edge metric,lsm_c_area_sd
1,class,1,NA,ca,12.87,total (class) area,area and edge metric,lsm_c_ca
1,class,2,NA,ca,876.24,total (class) area,area and edge metric,lsm_c_ca
1,class,4,NA,ca,367.38,total (class) area,area and edge metric,lsm_c_ca
1,class,1,NA,cai_cv,297.27589912600524,core area index,core area metric,lsm_c_cai_cv
1,class,2,NA,cai_cv,323.36464220783756,core area index,core area metric,lsm_c_cai_cv
1,class,4,NA,cai_cv,109.71818221303464,core area index,core area metric,lsm_c_cai_cv
1,class,1,NA,cai_mn,4.151129838168394,core area index,core area metric,lsm_c_cai_mn
1,class,2,NA,cai_mn,5.1117147623228645,core area index,core area metric,lsm_c_cai_mn
1,class,4,NA,cai_mn,18.555243943932876,core area index,core area metric,lsm_c_cai_mn
1,class,1,NA,cai_sd,12.340308550302979,core area index,core area metric,lsm_c_cai_sd
1,class,2,NA,cai_sd,16.529478151870546,core area index,core area metric,lsm_c_cai_sd
1,class,4,NA,cai_sd,20.358476360477347,core area index,core area metric,lsm_c_cai_sd
1,class,1,NA,circle_cv,91.24020173108768,related circumscribing circle,shape metric,lsm_c_circle_cv
1,class,2,NA,circle_cv,124.34621617641116,related circumscribing circle,shape metric,lsm_c_circle_cv
1,class,4,NA,circle_cv,51.08339736605832,related circumscribing circle,shape metric,lsm_c_circle_cv
1,class,1,NA,circle_mn,0.34263598750846264,related circumscribing circle,shape metric,lsm_c_circle_mn
1,class,2,NA,circle_mn,0.244164668298395,related circumscribing circle,shape metric,lsm_c_circle_mn
1,class,4,NA,circle_mn,0.5436193894067197,related circumscribing circle,shape metric,lsm_c_circle_mn
1,class,1,NA,circle_sd,0.3126217662060257,related circumscribing circle,shape metric,lsm_c_circle_sd
1,class,2,NA,circle_sd,0.3036095262687395,related circumscribing circle,shape metric,lsm_c_circle_sd
1,class,4,NA,circle_sd,0.2776992528495746,related circumscribing circle,shape metric,lsm_c_circle_sd
1,class,1,NA,clumpy,0.6230621708585234,clumpiness index,aggregation metric,lsm_c_clumpy
1,class,2,NA,clumpy,0.7312873396135625,clumpiness index,aggregation metric,lsm_c_clumpy
1,class,4,NA,clumpy,0.7155184080357732,clumpiness index,aggregation metric,lsm_c_clumpy
1,class,1,NA,cohesion,68.61633442670502,patch cohesion index,aggregation metric,lsm_c_cohesion
1,class,2,NA,cohesion,99.70933468579666,patch cohesion index,aggregation metric,lsm_c_cohesion
1,class,4,NA,cohesion,94.44598547941608,patch cohesion index,aggregation metric,lsm_c_cohesion
1,class,1,NA,contig_cv,142.35302625914605,contiguity index,shape metric,lsm_c_contig_cv
1,class,2,NA,contig_cv,171.38265478786457,contiguity index,shape metric,lsm_c_contig_cv
1,class,4,NA,contig_cv,59.05727704490946,contiguity index,shape metric,lsm_c_contig_cv
1,class,1,NA,contig_mn,0.15467911566147824,contiguity index,shape metric,lsm_c_contig_mn
1,class,2,NA,contig_mn,0.1325989925097228,contiguity index,shape metric,lsm_c_contig_mn
1,class,4,NA,contig_mn,0.4715985916919198,contiguity index,shape metric,lsm_c_contig_mn
1,class,1,NA,contig_sd,0.22019040213499902,contiguity index,shape metric,lsm_c_contig_sd
1,class,2,NA,contig_sd,0.22725167358512463,contiguity index,shape metric,lsm_c_contig_sd
1,class,4,NA,contig_sd,0.27851328683538845,contiguity index,shape metric,lsm_c_contig_sd
1,class,1,NA,core_cv,343.15529364349834,core area,core area metric,lsm_c_core_cv
1,class,2,NA,core_cv,591.7605271014552,core area,core area metric,lsm_c_core_cv
1,class,4,NA,core_cv,237.63697996210664,core area,core area metric,lsm_c_core_cv
1,class,1,NA,core_mn,0.1285714285714286,core area,core area metric,lsm_c_core_mn
1,class,2,NA,core_mn,18.465,core area,core area metric,lsm_c_core_mn
1,class,4,NA,core_mn,3.7551063829787235,core area,core area metric,lsm_c_core_mn
1,class,1,NA,core_sd,0.44119966325592647,core area,core area metric,lsm_c_core_sd
1,class,2,NA,core_sd,109.2685813292837,core area,core area metric,lsm_c_core_sd
1,class,4,NA,core_sd,8.923521402874936,core area,core area metric,lsm_c_core_sd
1,class,1,NA,cpland,0.2865124274765418,core area percentage of landscape,core area metric,lsm_c_cpland
1,class,2,NA,cpland,52.904519733543445,core area percentage of landscape,core area metric,lsm_c_cpland
1,class,4,NA,cpland,14.046271757037463,core area percentage of landscape,core area metric,lsm_c_cpland
1,class,1,NA,dcad,0.2387603562304515,disjunct core area density,core area metric,lsm_c_dcad
1,class,2,NA,dcad,1.8304960644334616,disjunct core area density,core area metric,lsm_c_dcad
1,class,4,NA,dcad,6.36694283281204,disjunct core area density,core area metric,lsm_c_dcad
1,class,1,NA,dcore_cv,293.97236789606563,disjunct core area,core area metric,lsm_c_dcore_cv
1,class,2,NA,dcore_cv,521.3476792376686,disjunct core area,core area metric,lsm_c_dcore_cv
1,class,4,NA,dcore_cv,143.34062692093596,disjunct core area,core area metric,lsm_c_dcore_cv
1,class,1,NA,dcore_mn,0.10714285714285714,disjunct core area,core area metric,lsm_c_dcore_mn
1,class,2,NA,dcore_mn,0.6388888888888888,disjunct core area,core area metric,lsm_c_dcore_mn
1,class,4,NA,dcore_mn,1.702127659574468,disjunct core area,core area metric,lsm_c_dcore_mn
1,class,1,NA,dcore_sd,0.314970394174356,disjunct core area,core area metric,lsm_c_dcore_sd
1,class,2,NA,dcore_sd,3.3308323951295487,disjunct core area,core area metric,lsm_c_dcore_sd
1,class,4,NA,dcore_sd,2.4398404582286974,disjunct core area,core area metric,lsm_c_dcore_sd
1,class,1,NA,division,0.9999798624511524,division index,aggregation metric,lsm_c_division
1,class,2,NA,division,0.539282988643741,division index,aggregation metric,lsm_c_division
1,class,4,NA,division,0.9917526861091613,division index,aggregation metric,lsm_c_division
1,class,1,NA,ed,5.873504763269107,edge density,area and edge metric,lsm_c_ed
1,class,2,NA,ed,90.51405104696416,edge density,area and edge metric,lsm_c_ed
1,class,4,NA,ed,84.9270587111716,edge density,area and edge metric,lsm_c_ed
1,class,1,NA,enn_cv,70.22211769127587,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
1,class,2,NA,enn_cv,20.029757226637663,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
1,class,4,NA,enn_cv,46.163348856600244,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
1,class,1,NA,enn_mn,245.86891991000982,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
1,class,2,NA,enn_mn,72.09217435416097,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
1,class,4,NA,enn_mn,86.38665095208387,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
1,class,1,NA,enn_sd,172.65436230547593,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
1,class,2,NA,enn_sd,14.439887502542781,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
1,class,4,NA,enn_sd,39.87897104454405,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
1,class,1,NA,frac_cv,4.188639422852164,fractal dimension index,shape metric,lsm_c_frac_cv
1,class,2,NA,frac_cv,6.142352137582542,fractal dimension index,shape metric,lsm_c_frac_cv
1,class,4,NA,frac_cv,6.9785652741992035,fractal dimension index,shape metric,lsm_c_frac_cv
1,class,1,NA,frac_mn,1.0326968687264784,fractal dimension index,shape metric,lsm_c_frac_mn
1,class,2,NA,frac_mn,1.0342885016904604,fractal dimension index,shape metric,lsm_c_frac_mn
1,class,4,NA,frac_mn,1.1066889880631343,fractal dimension index,shape metric,lsm_c_frac_mn
1,class,1,NA,frac_sd,0.04325594816203713,fractal dimension index,shape metric,lsm_c_frac_sd
1,class,2,NA,frac_sd,0.06352964189235444,fractal dimension index,shape metric,lsm_c_frac_sd
1,class,4,NA,frac_sd,0.07723101341436046,fractal dimension index,shape metric,lsm_c_frac_sd
1,class,1,NA,gyrate_cv,138.22021807901083,radius of gyration,area and edge metric,lsm_c_gyrate_cv
1,class,2,NA,gyrate_cv,419.3029615175238,radius of gyration,area and edge metric,lsm_c_gyrate_cv
1,class,4,NA,gyrate_cv,113.72756378692321,radius of gyration,area and edge metric,lsm_c_gyrate_cv
1,class,1,NA,gyrate_mn,17.854624077395595,radius of gyration,area and edge metric,lsm_c_gyrate_mn
1,class,2,NA,gyrate_mn,51.04304776782938,radius of gyration,area and edge metric,lsm_c_gyrate_mn
1,class,4,NA,gyrate_mn,104.63134478456446,radius of gyration,area and edge metric,lsm_c_gyrate_mn
1,class,1,NA,gyrate_sd,24.678700336963765,radius of gyration,area and edge metric,lsm_c_gyrate_sd
1,class,2,NA,gyrate_sd,214.0250109393129,radius of gyration,area and edge metric,lsm_c_gyrate_sd
1,class,4,NA,gyrate_sd,118.99467938098111,radius of gyration,area and edge metric,lsm_c_gyrate_sd
1,class,1,NA,iji,99.9802915000331,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
1,class,2,NA,iji,22.198941520680034,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
1,class,4,NA,iji,21.66374047330907,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
1,class,1,NA,lpi,0.3796289664064178,largest patch index,area and edge metric,lsm_c_lpi
1,class,2,NA,lpi,67.86763125850584,largest patch index,area and edge metric,lsm_c_lpi
1,class,4,NA,lpi,5.551178282357997,largest patch index,area and edge metric,lsm_c_lpi
1,class,1,NA,lsi,5.139275766016713,landscape shape index,aggregation metric,lsm_c_lsi
1,class,2,NA,lsi,9.738219895287958,landscape shape index,aggregation metric,lsm_c_lsi
1,class,4,NA,lsi,14.006259780907667,landscape shape index,aggregation metric,lsm_c_lsi
1,class,1,NA,mesh,0.025302628751522095,effective mesh size,aggregation metric,lsm_c_mesh
1,class,2,NA,mesh,578.8863175990259,effective mesh size,aggregation metric,lsm_c_mesh
1,class,4,NA,mesh,10.362667430699808,effective mesh size,aggregation metric,lsm_c_mesh
1,class,1,NA,ndca,3,number of disjunct core areas,core area metric,lsm_c_ndca
1,class,2,NA,ndca,23,number of disjunct core areas,core area metric,lsm_c_ndca
1,class,4,NA,ndca,80,number of disjunct core areas,core area metric,lsm_c_ndca
1,class,1,NA,nlsi,13.992366412213741,normalized landscape shape index,aggregation metric,lsm_c_nlsi
1,class,2,NA,nlsi,0.9131533364056764,normalized landscape shape index,aggregation metric,lsm_c_nlsi
1,class,4,NA,nlsi,6.66650074664012,normalized landscape shape index,aggregation metric,lsm_c_nlsi
1,class,1,NA,np,28,number of patches,aggregation metric,lsm_c_np
1,class,2,NA,np,36,number of patches,aggregation metric,lsm_c_np
1,class,4,NA,np,47,number of patches,aggregation metric,lsm_c_np
1,class,1,NA,pafrac,1.2685228008921041,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
1,class,2,NA,pafrac,1.4596855332488101,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
1,class,4,NA,pafrac,1.466342739861249,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
1,class,1,NA,para_cv,29.39714544374665,perimeter-area ratio,shape metric,lsm_c_para_cv
1,class,2,NA,para_cv,28.104048465250195,perimeter-area ratio,shape metric,lsm_c_para_cv
1,class,4,NA,para_cv,57.5454689613718,perimeter-area ratio,shape metric,lsm_c_para_cv
1,class,1,NA,para_mn,0.1108658215815722,perimeter-area ratio,shape metric,lsm_c_para_mn
1,class,2,NA,para_mn,0.11343675457679991,perimeter-area ratio,shape metric,lsm_c_para_mn
1,class,4,NA,para_mn,0.06785992750802962,perimeter-area ratio,shape metric,lsm_c_para_mn
1,class,1,NA,para_sd,0.03259138681773944,perimeter-area ratio,shape metric,lsm_c_para_sd
1,class,2,NA,para_sd,0.03188032048367077,perimeter-area ratio,shape metric,lsm_c_para_sd
1,class,4,NA,para_sd,0.03905031352134259,perimeter-area ratio,shape metric,lsm_c_para_sd
1,class,1,NA,pd,2.228429991484214,patch density,aggregation metric,lsm_c_pd
1,class,2,NA,pd,2.8651242747654178,patch density,aggregation metric,lsm_c_pd
1,class,4,NA,pd,3.7405789142770733,patch density,aggregation metric,lsm_c_pd
1,class,1,NA,pladj,57.3943661971831,percentage of like adjacencies,aggregation metric,lsm_c_pladj
1,class,2,NA,pladj,90.92557573245602,percentage of like adjacencies,aggregation metric,lsm_c_pladj
1,class,4,NA,pladj,78.60886723808349,percentage of like adjacencies,aggregation metric,lsm_c_pladj
1,class,1,NA,pland,1.0242819282286368,percentage of landscape,area and edge metric,lsm_c_pland
1,class,2,NA,pland,69.73712484779028,percentage of landscape,area and edge metric,lsm_c_pland
1,class,4,NA,pland,29.23859322398109,percentage of landscape,area and edge metric,lsm_c_pland
1,class,1,NA,shape_cv,20.282047213968,shape index,shape metric,lsm_c_shape_cv
1,class,2,NA,shape_cv,96.75762669194346,shape index,shape metric,lsm_c_shape_cv
1,class,4,NA,shape_cv,52.617202494013036,shape index,shape metric,lsm_c_shape_cv
1,class,1,NA,shape_mn,1.1630031671488401,shape index,shape metric,lsm_c_shape_mn
1,class,2,NA,shape_mn,1.389223397125183,shape index,shape metric,lsm_c_shape_mn
1,class,4,NA,shape_mn,2.003822180992718,shape index,shape metric,lsm_c_shape_mn
1,class,1,NA,shape_sd,0.23588085146107093,shape index,shape metric,lsm_c_shape_sd
1,class,2,NA,shape_sd,1.3441795885075198,shape index,shape metric,lsm_c_shape_sd
1,class,4,NA,shape_sd,1.054355174592887,shape index,shape metric,lsm_c_shape_sd
1,class,1,NA,split,49658.476687898095,splitting index,aggregation metric,lsm_c_split
1,class,2,NA,split,2.1705297945396014,splitting index,aggregation metric,lsm_c_split
1,class,4,NA,split,121.25159939781521,splitting index,aggregation metric,lsm_c_split
1,class,1,NA,tca,3.6,total core area,core area metric,lsm_c_tca
1,class,2,NA,tca,664.74,total core area,core area metric,lsm_c_tca
1,class,4,NA,tca,176.49,total core area,core area metric,lsm_c_tca
1,class,1,NA,te,7380,total edge,area and edge metric,lsm_c_te
1,class,2,NA,te,113730,total edge,area and edge metric,lsm_c_te
1,class,4,NA,te,106710,total edge,area and edge metric,lsm_c_te
2,class,1,NA,ai,95.3560371517028,aggregation index,aggregation metric,lsm_c_ai
2,class,2,NA,ai,97.69350447296772,aggregation index,aggregation metric,lsm_c_ai
2,class,4,NA,ai,67.62635956493922,aggregation index,aggregation metric,lsm_c_ai
2,class,1,NA,area_cv,252.2326967966947,patch area,area and edge metric,lsm_c_area_cv
2,class,2,NA,area_cv,141.33411968476895,patch area,area and edge metric,lsm_c_area_cv
2,class,4,NA,area_cv,206.6389469265104,patch area,area and edge metric,lsm_c_area_cv
2,class,1,NA,area_mn,2.25,patch area,area and edge metric,lsm_c_area_mn
2,class,2,NA,area_mn,583.6049999999999,patch area,area and edge metric,lsm_c_area_mn
2,class,4,NA,area_mn,1.9184210526315788,patch area,area and edge metric,lsm_c_area_mn
2,class,1,NA,area_sd,5.675235677925631,patch area,area and edge metric,lsm_c_area_sd
2,class,2,NA,area_sd,824.8329891862958,patch area,area and edge metric,lsm_c_area_sd
2,class,4,NA,area_sd,3.9642050607743706,patch area,area and edge metric,lsm_c_area_sd
2,class,1,NA,ca,15.75,total (class) area,area and edge metric,lsm_c_ca
2,class,2,NA,ca,1167.2099999999998,total (class) area,area and edge metric,lsm_c_ca
2,class,4,NA,ca,72.89999999999999,total (class) area,area and edge metric,lsm_c_ca
2,class,1,NA,cai_cv,264.5751311064591,core area index,core area metric,lsm_c_cai_cv
2,class,2,NA,cai_cv,141.4213562373095,core area index,core area metric,lsm_c_cai_cv
2,class,4,NA,cai_cv,187.176023626927,core area index,core area metric,lsm_c_cai_cv
2,class,1,NA,cai_mn,10.799319727891156,core area index,core area metric,lsm_c_cai_mn
2,class,2,NA,cai_mn,45.61126108754338,core area index,core area metric,lsm_c_cai_mn
2,class,4,NA,cai_mn,8.137894925892617,core area index,core area metric,lsm_c_cai_mn
2,class,1,NA,cai_sd,28.572314328673723,core area index,core area metric,lsm_c_cai_sd
2,class,2,NA,cai_sd,64.50406402694406,core area index,core area metric,lsm_c_cai_sd
2,class,4,NA,cai_sd,15.232188129223257,core area index,core area metric,lsm_c_cai_sd
2,class,1,NA,circle_cv,189.9095271805743,related circumscribing circle,shape metric,lsm_c_circle_cv
2,class,2,NA,circle_cv,111.17840785841136,related circumscribing circle,shape metric,lsm_c_circle_cv
2,class,4,NA,circle_cv,41.39580608552573,related circumscribing circle,shape metric,lsm_c_circle_cv
2,class,1,NA,circle_mn,0.0993601601014281,related circumscribing circle,shape metric,lsm_c_circle_mn
2,class,2,NA,circle_mn,0.41729533663016954,related circumscribing circle,shape metric,lsm_c_circle_mn
2,class,4,NA,circle_mn,0.5917376437183379,related circumscribing circle,shape metric,lsm_c_circle_mn
2,class,1,NA,circle_sd,0.18869441025448375,related circumscribing circle,shape metric,lsm_c_circle_sd
2,class,2,NA,circle_sd,0.46394231133282055,related circumscribing circle,shape metric,lsm_c_circle_sd
2,class,4,NA,circle_sd,0.2449545675287023,related circumscribing circle,shape metric,lsm_c_circle_sd
2,class,1,NA,clumpy,0.9529705656541554,clumpiness index,aggregation metric,lsm_c_clumpy
2,class,2,NA,clumpy,0.7864040047012271,clumpiness index,aggregation metric,lsm_c_clumpy
2,class,4,NA,clumpy,0.6660906861874415,clumpiness index,aggregation metric,lsm_c_clumpy
2,class,1,NA,cohesion,89.99609487107254,patch cohesion index,aggregation metric,lsm_c_cohesion
2,class,2,NA,cohesion,99.96162907171063,patch cohesion index,aggregation metric,lsm_c_cohesion
2,class,4,NA,cohesion,87.37678964911981,patch cohesion index,aggregation metric,lsm_c_cohesion
2,class,1,NA,contig_cv,220.14434519285163,contiguity index,shape metric,lsm_c_contig_cv
2,class,2,NA,contig_cv,91.22196120496945,contiguity index,shape metric,lsm_c_contig_cv
2,class,4,NA,contig_cv,53.80979234299738,contiguity index,shape metric,lsm_c_contig_cv
2,class,1,NA,contig_mn,0.15235260770975056,contiguity index,shape metric,lsm_c_contig_mn
2,class,2,NA,contig_mn,0.5869150919141278,contiguity index,shape metric,lsm_c_contig_mn
2,class,4,NA,contig_mn,0.39938707191111805,contiguity index,shape metric,lsm_c_contig_mn
2,class,1,NA,contig_sd,0.33539565062686433,contiguity index,shape metric,lsm_c_contig_sd
2,class,2,NA,contig_sd,0.5353954574520164,contiguity index,shape metric,lsm_c_contig_sd
2,class,4,NA,contig_sd,0.21490935404015027,contiguity index,shape metric,lsm_c_contig_sd
2,class,1,NA,core_cv,264.5751311064591,core area,core area metric,lsm_c_core_cv
2,class,2,NA,core_cv,141.4213562373095,core area,core area metric,lsm_c_core_cv
2,class,4,NA,core_cv,318.2808508744545,core area,core area metric,lsm_c_core_cv
2,class,1,NA,core_mn,1.6328571428571428,core area,core area metric,lsm_c_core_mn
2,class,2,NA,core_mn,532.215,core area,core area metric,lsm_c_core_mn
2,class,4,NA,core_mn,0.5328947368421052,core area,core area metric,lsm_c_core_mn
2,class,1,NA,core_sd,4.320133926495467,core area,core area metric,lsm_c_core_sd
2,class,2,NA,core_sd,752.6656710983968,core area,core area metric,lsm_c_core_sd
2,class,4,NA,core_sd,1.6961019026862374,core area,core area metric,lsm_c_core_sd
2,class,1,NA,cpland,0.9101332951125127,core area percentage of landscape,core area metric,lsm_c_cpland
2,class,2,NA,cpland,84.75705890784006,core area percentage of landscape,core area metric,lsm_c_cpland
2,class,4,NA,cpland,1.6124408771678373,core area percentage of landscape,core area metric,lsm_c_cpland
2,class,1,NA,dcad,0.0796267099835969,disjunct core area density,core area metric,lsm_c_dcad
2,class,2,NA,dcad,0.3185068399343876,disjunct core area density,core area metric,lsm_c_dcad
2,class,4,NA,dcad,1.5129074896883412,disjunct core area density,core area metric,lsm_c_dcad
2,class,1,NA,dcore_cv,264.5751311064591,disjunct core area,core area metric,lsm_c_dcore_cv
2,class,2,NA,dcore_cv,141.4213562373095,disjunct core area,core area metric,lsm_c_dcore_cv
2,class,4,NA,dcore_cv,166.03483841521805,disjunct core area,core area metric,lsm_c_dcore_cv
2,class,1,NA,dcore_mn,0.14285714285714285,disjunct core area,core area metric,lsm_c_dcore_mn
2,class,2,NA,dcore_mn,2,disjunct core area,core area metric,lsm_c_dcore_mn
2,class,4,NA,dcore_mn,0.5,disjunct core area,core area metric,lsm_c_dcore_mn
2,class,1,NA,dcore_sd,0.3779644730092272,disjunct core area,core area metric,lsm_c_dcore_sd
2,class,2,NA,dcore_sd,2.8284271247461903,disjunct core area,core area metric,lsm_c_dcore_sd
2,class,4,NA,dcore_sd,0.8301741920760902,disjunct core area,core area metric,lsm_c_dcore_sd
2,class,1,NA,division,0.9998550028083223,division index,aggregation metric,lsm_c_division
2,class,2,NA,division,0.13672801719213823,division index,aggregation metric,lsm_c_division
2,class,4,NA,division,0.9995426628442285,division index,aggregation metric,lsm_c_division
2,class,1,NA,ed,2.006593091586642,edge density,area and edge metric,lsm_c_ed
2,class,2,NA,ed,37.6713964932397,edge density,area and edge metric,lsm_c_ed
2,class,4,NA,ed,26.706798528498403,edge density,area and edge metric,lsm_c_ed
2,class,1,NA,enn_cv,71.90307349195483,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
2,class,2,NA,enn_cv,0,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
2,class,4,NA,enn_cv,91.79365303112714,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_cv
2,class,1,NA,enn_mn,500.5236010175555,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
2,class,2,NA,enn_mn,60,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
2,class,4,NA,enn_mn,138.71586133188157,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_mn
2,class,1,NA,enn_sd,359.8918526842317,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
2,class,2,NA,enn_sd,0,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
2,class,4,NA,enn_sd,127.33235645012682,euclidean nearest neighbor distance,aggregation metric,lsm_c_enn_sd
2,class,1,NA,frac_cv,0.8428619090004792,fractal dimension index,shape metric,lsm_c_frac_cv
2,class,2,NA,frac_cv,3.616248900806603,fractal dimension index,shape metric,lsm_c_frac_cv
2,class,4,NA,frac_cv,6.113198084491687,fractal dimension index,shape metric,lsm_c_frac_cv
2,class,1,NA,frac_mn,1.0049319457591712,fractal dimension index,shape metric,lsm_c_frac_mn
2,class,2,NA,frac_mn,1.1278710271954497,fractal dimension index,shape metric,lsm_c_frac_mn
2,class,4,NA,frac_mn,1.0887438233215838,fractal dimension index,shape metric,lsm_c_frac_mn
2,class,1,NA,frac_sd,0.00847018858218141,fractal dimension index,shape metric,lsm_c_frac_sd
2,class,2,NA,frac_sd,0.0407866236234716,fractal dimension index,shape metric,lsm_c_frac_sd
2,class,4,NA,frac_sd,0.06655706655231662,fractal dimension index,shape metric,lsm_c_frac_sd
2,class,1,NA,gyrate_cv,237.1474593597701,radius of gyration,area and edge metric,lsm_c_gyrate_cv
2,class,2,NA,gyrate_cv,134.761391734358,radius of gyration,area and edge metric,lsm_c_gyrate_cv
2,class,4,NA,gyrate_cv,114.17962872165079,radius of gyration,area and edge metric,lsm_c_gyrate_cv
2,class,1,NA,gyrate_mn,23.071787025007065,radius of gyration,area and edge metric,lsm_c_gyrate_mn
2,class,2,NA,gyrate_mn,687.3266804875171,radius of gyration,area and edge metric,lsm_c_gyrate_mn
2,class,4,NA,gyrate_mn,61.77450880262383,radius of gyration,area and edge metric,lsm_c_gyrate_mn
2,class,1,NA,gyrate_sd,54.714156758701336,radius of gyration,area and edge metric,lsm_c_gyrate_sd
2,class,2,NA,gyrate_sd,926.2510003865422,radius of gyration,area and edge metric,lsm_c_gyrate_sd
2,class,4,NA,gyrate_sd,70.53390479545936,radius of gyration,area and edge metric,lsm_c_gyrate_sd
2,class,1,NA,iji,-0,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
2,class,2,NA,iji,37.486756792498326,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
2,class,4,NA,iji,-0,interspersion and juxtaposition index,aggregation metric,lsm_c_iji
2,class,1,NA,lpi,1.2039558549519853,largest patch index,area and edge metric,lsm_c_lpi
2,class,2,NA,lpi,92.912426544360045,largest patch index,area and edge metric,lsm_c_lpi
2,class,4,NA,lpi,1.8632650136161673,largest patch index,area and edge metric,lsm_c_lpi
2,class,1,NA,lsi,1.5869017632241813,landscape shape index,aggregation metric,lsm_c_lsi
2,class,2,NA,lsi,3.6045660763939704,landscape shape index,aggregation metric,lsm_c_lsi
2,class,4,NA,lsi,9.888758782201405,landscape shape index,aggregation metric,lsm_c_lsi
2,class,1,NA,mesh,0.1820961731403182,effective mesh size,aggregation metric,lsm_c_mesh
2,class,2,NA,mesh,1084.1487523290816,effective mesh size,aggregation metric,lsm_c_mesh
2,class,4,NA,mesh,0.5743514404471838,effective mesh size,aggregation metric,lsm_c_mesh
2,class,1,NA,ndca,1,number of disjunct core areas,core area metric,lsm_c_ndca
2,class,2,NA,ndca,4,number of disjunct core areas,core area metric,lsm_c_ndca
2,class,4,NA,ndca,19,number of disjunct core areas,core area metric,lsm_c_ndca
2,class,1,NA,nlsi,3.8173374613003097,normalized landscape shape index,aggregation metric,lsm_c_nlsi
2,class,2,NA,nlsi,1.2058111380145278,normalized landscape shape index,aggregation metric,lsm_c_nlsi
2,class,4,NA,nlsi,10.769673704414588,normalized landscape shape index,aggregation metric,lsm_c_nlsi
2,class,1,NA,np,7,number of patches,aggregation metric,lsm_c_np
2,class,2,NA,np,2,number of patches,aggregation metric,lsm_c_np
2,class,4,NA,np,38,number of patches,aggregation metric,lsm_c_np
2,class,1,NA,pafrac,NA,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
2,class,2,NA,pafrac,NA,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
2,class,4,NA,pafrac,1.5114757462925965,perimeter-area fractal dimension,shape metric,lsm_c_pafrac
2,class,1,NA,para_cv,41.080183478848284,perimeter-area ratio,shape metric,lsm_c_para_cv
2,class,2,NA,para_cv,130.04483257701023,perimeter-area ratio,shape metric,lsm_c_para_cv
2,class,4,NA,para_cv,40.32306086135184,perimeter-area ratio,shape metric,lsm_c_para_cv
2,class,1,NA,para_mn,0.11116780045351474,perimeter-area ratio,shape metric,lsm_c_para_mn
2,class,2,NA,para_mn,0.05209538501092686,perimeter-area ratio,shape metric,lsm_c_para_mn
2,class,4,NA,para_mn,0.07529685925236633,perimeter-area ratio,shape metric,lsm_c_para_mn
2,class,1,NA,para_sd,0.04566793639570379,perimeter-area ratio,shape metric,lsm_c_para_sd
2,class,2,NA,para_sd,0.06774735621780871,perimeter-area ratio,shape metric,lsm_c_para_sd
2,class,4,NA,para_sd,0.03036199838301811,perimeter-area ratio,shape metric,lsm_c_para_sd
