layer,level,class,id,metric,value,name,type,function_name
1,patch,1,25,shape,1.1702127659574468,shape index,shape metric,lsm_p_shape
1,patch,1,26,shape,1,shape index,shape metric,lsm_p_shape
1,patch,1,27,shape,1,shape index,shape metric,lsm_p_shape
1,patch,1,28,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,29,shape,8.880328710837185,shape index,shape metric,lsm_p_shape
1,patch,2,30,shape,2.0087336244541483,shape index,shape metric,lsm_p_shape
1,patch,2,31,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,32,shape,1.4423076923076923,shape index,shape metric,lsm_p_shape
1,patch,2,33,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,34,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,35,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,36,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,37,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,38,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,39,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,40,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,41,shape,1.6326530612244898,shape index,shape metric,lsm_p_shape
1,patch,2,42,shape,1.2244897959183674,shape index,shape metric,lsm_p_shape
1,patch,2,43,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,44,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,45,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,46,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,47,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,48,shape,1.411764705882353,shape index,shape metric,lsm_p_shape
1,patch,2,49,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,50,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,51,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,52,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,53,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,54,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,55,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,56,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,57,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,58,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,59,shape,3.0588235294117645,shape index,shape metric,lsm_p_shape
1,patch,2,60,shape,1.5,shape index,shape metric,lsm_p_shape
1,patch,2,61,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,62,shape,1.0588235294117647,shape index,shape metric,lsm_p_shape
1,patch,2,63,shape,1,shape index,shape metric,lsm_p_shape
1,patch,2,64,shape,1.5,shape index,shape metric,lsm_p_shape
1,patch,4,65,shape,1.25,shape index,shape metric,lsm_p_shape
1,patch,4,66,shape,1.2352941176470589,shape index,shape metric,lsm_p_shape
1,patch,4,67,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,68,shape,2.8806228373702423,shape index,shape metric,lsm_p_shape
1,patch,4,69,shape,1.3824884792626728,shape index,shape metric,lsm_p_shape
1,patch,4,70,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,71,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,72,shape,1.9411764705882353,shape index,shape metric,lsm_p_shape
1,patch,4,73,shape,3,shape index,shape metric,lsm_p_shape
1,patch,4,74,shape,2.16,shape index,shape metric,lsm_p_shape
1,patch,4,75,shape,1.3541666666666667,shape index,shape metric,lsm_p_shape
1,patch,4,76,shape,3.377862595419847,shape index,shape metric,lsm_p_shape
1,patch,4,77,shape,1.3306451612903225,shape index,shape metric,lsm_p_shape
1,patch,4,78,shape,1.411764705882353,shape index,shape metric,lsm_p_shape
1,patch,4,79,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,80,shape,1.44,shape index,shape metric,lsm_p_shape
1,patch,4,81,shape,1.895910780669145,shape index,shape metric,lsm_p_shape
1,patch,4,82,shape,1.2060301507537687,shape index,shape metric,lsm_p_shape
1,patch,4,83,shape,2.1105527638190953,shape index,shape metric,lsm_p_shape
1,patch,4,84,shape,4.250764525993884,shape index,shape metric,lsm_p_shape
1,patch,4,85,shape,2.9907975460122698,shape index,shape metric,lsm_p_shape
1,patch,4,86,shape,1.5865384615384615,shape index,shape metric,lsm_p_shape
1,patch,4,87,shape,1.411764705882353,shape index,shape metric,lsm_p_shape
1,patch,4,88,shape,5.141471301535974,shape index,shape metric,lsm_p_shape
1,patch,4,89,shape,1.1111111111111112,shape index,shape metric,lsm_p_shape
1,patch,4,90,shape,1.894736842105263,shape index,shape metric,lsm_p_shape
1,patch,4,91,shape,2.781456953642384,shape index,shape metric,lsm_p_shape
1,patch,4,92,shape,1.2244897959183674,shape index,shape metric,lsm_p_shape
1,patch,4,93,shape,2.8646616541353382,shape index,shape metric,lsm_p_shape
1,patch,4,94,shape,1.2765957446808511,shape index,shape metric,lsm_p_shape
1,patch,4,95,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,96,shape,1.411764705882353,shape index,shape metric,lsm_p_shape
1,patch,4,97,shape,2.3306772908366535,shape index,shape metric,lsm_p_shape
1,patch,4,98,shape,2.5538461538461537,shape index,shape metric,lsm_p_shape
1,patch,4,99,shape,2.338530066815145,shape index,shape metric,lsm_p_shape
1,patch,4,100,shape,3.680430879712747,shape index,shape metric,lsm_p_shape
1,patch,4,101,shape,1.83206106870229,shape index,shape metric,lsm_p_shape
1,patch,4,102,shape,3.969849246231156,shape index,shape metric,lsm_p_shape
1,patch,4,103,shape,4.577412116679132,shape index,shape metric,lsm_p_shape
1,patch,4,104,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,105,shape,1.7777777777777777,shape index,shape metric,lsm_p_shape
1,patch,4,106,shape,1.25,shape index,shape metric,lsm_p_shape
1,patch,4,107,shape,2.359550561797753,shape index,shape metric,lsm_p_shape
1,patch,4,108,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,109,shape,1.1111111111111112,shape index,shape metric,lsm_p_shape
1,patch,4,110,shape,1,shape index,shape metric,lsm_p_shape
1,patch,4,111,shape,2.4757281553398056,shape index,shape metric,lsm_p_shape
2,patch,1,1,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,1,2,area,0.18,patch area,area and edge metric,lsm_p_area
2,patch,1,3,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,1,4,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,1,5,area,15.12,patch area,area and edge metric,lsm_p_area
2,patch,1,6,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,1,7,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,2,8,area,1166.85,patch area,area and edge metric,lsm_p_area
2,patch,2,9,area,0.36,patch area,area and edge metric,lsm_p_area
2,patch,4,10,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,4,11,area,0.8099999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,12,area,23.4,patch area,area and edge metric,lsm_p_area
2,patch,4,13,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
2,patch,4,14,area,0.72,patch area,area and edge metric,lsm_p_area
2,patch,4,15,area,0.36,patch area,area and edge metric,lsm_p_area
2,patch,4,16,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,4,17,area,1.08,patch area,area and edge metric,lsm_p_area
2,patch,4,18,area,0.8999999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,19,area,4.68,patch area,area and edge metric,lsm_p_area
2,patch,4,20,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
2,patch,4,21,area,1.08,patch area,area and edge metric,lsm_p_area
2,patch,4,22,area,0.18,patch area,area and edge metric,lsm_p_area
2,patch,4,23,area,3.2399999999999998,patch area,area and edge metric,lsm_p_area
2,patch,4,24,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
2,patch,4,25,area,0.8099999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,26,area,0.8999999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,27,area,0.54,patch area,area and edge metric,lsm_p_area
2,patch,4,28,area,3.42,patch area,area and edge metric,lsm_p_area
2,patch,4,29,area,0.27,patch area,area and edge metric,lsm_p_area
2,patch,4,30,area,5.67,patch area,area and edge metric,lsm_p_area
2,patch,4,31,area,0.99,patch area,area and edge metric,lsm_p_area
2,patch,4,32,area,0.63,patch area,area and edge metric,lsm_p_area
2,patch,4,33,area,2.79,patch area,area and edge metric,lsm_p_area
2,patch,4,34,area,0.44999999999999996,patch area,area and edge metric,lsm_p_area
2,patch,4,35,area,0.63,patch area,area and edge metric,lsm_p_area
2,patch,4,36,area,0.27,patch area,area and edge metric,lsm_p_area
2,patch,4,37,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,4,38,area,0.36,patch area,area and edge metric,lsm_p_area
2,patch,4,39,area,0.8999999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,40,area,2.9699999999999998,patch area,area and edge metric,lsm_p_area
2,patch,4,41,area,1.08,patch area,area and edge metric,lsm_p_area
2,patch,4,42,area,8.01,patch area,area and edge metric,lsm_p_area
2,patch,4,43,area,0.8099999999999999,patch area,area and edge metric,lsm_p_area
2,patch,4,44,area,2.07,patch area,area and edge metric,lsm_p_area
2,patch,4,45,area,0.54,patch area,area and edge metric,lsm_p_area
2,patch,4,46,area,0.63,patch area,area and edge metric,lsm_p_area
2,patch,4,47,area,0.09,patch area,area and edge metric,lsm_p_area
2,patch,1,1,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,2,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,3,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,4,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,5,cai,75.59523809523809,core area index,core area metric,lsm_p_cai
2,patch,1,6,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,7,cai,0,core area index,core area metric,lsm_p_cai
2,patch,2,8,cai,91.22252217508677,core area index,core area metric,lsm_p_cai
2,patch,2,9,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,10,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,11,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,12,cai,39.23076923076923,core area index,core area metric,lsm_p_cai
2,patch,4,13,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,14,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,15,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,16,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,17,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,18,cai,10,core area index,core area metric,lsm_p_cai
2,patch,4,19,cai,5.769230769230769,core area index,core area metric,lsm_p_cai
2,patch,4,20,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,21,cai,16.666666666666664,core area index,core area metric,lsm_p_cai
2,patch,4,22,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,23,cai,8.333333333333334,core area index,core area metric,lsm_p_cai
2,patch,4,24,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,25,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,26,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,27,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,28,cai,42.10526315789473,core area index,core area metric,lsm_p_cai
2,patch,4,29,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,30,cai,53.96825396825397,core area index,core area metric,lsm_p_cai
2,patch,4,31,cai,18.181818181818183,core area index,core area metric,lsm_p_cai
2,patch,4,32,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,33,cai,6.451612903225806,core area index,core area metric,lsm_p_cai
2,patch,4,34,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,35,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,36,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,37,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,38,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,39,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,40,cai,6.060606060606061,core area index,core area metric,lsm_p_cai
2,patch,4,41,cai,16.666666666666664,core area index,core area metric,lsm_p_cai
2,patch,4,42,cai,57.30337078651685,core area index,core area metric,lsm_p_cai
2,patch,4,43,cai,11.111111111111112,core area index,core area metric,lsm_p_cai
2,patch,4,44,cai,17.391304347826086,core area index,core area metric,lsm_p_cai
2,patch,4,45,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,46,cai,0,core area index,core area metric,lsm_p_cai
2,patch,4,47,cai,0,core area index,core area metric,lsm_p_cai
2,patch,1,1,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,2,circle,0.4907041821059348,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,3,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,4,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,5,circle,0.20481693860406192,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,6,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,7,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,2,8,circle,0.08923858220737169,related circumscribing circle,shape metric,lsm_p_circle
2,patch,2,9,circle,0.7453520910529674,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,10,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,11,circle,0.6048566930132254,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,12,circle,0.8578607635761519,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,13,circle,0.5102924827941682,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,14,circle,0.7515630156614317,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,15,circle,0.36338022763241873,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,16,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,17,circle,0.71171934836185,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,18,circle,0.5102924827941682,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,19,circle,0.9180588411804104,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,20,circle,0.6255177809602462,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,21,circle,0.5506213371522956,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,22,circle,0.4907041821059348,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,23,circle,0.7796316172573757,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,24,circle,0.7804759405629029,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,25,circle,0.6048566930132254,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,26,circle,0.8041169931176673,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,27,circle,0.7365711286754836,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,28,circle,0.5829042870695156,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,29,circle,0.6180281365794511,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,30,circle,0.5843829465372267,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,31,circle,0.5170470692383866,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,32,circle,0.6434929274741545,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,33,circle,0.9275772002077247,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,34,circle,0.6816901138162093,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,35,circle,0.554366159342693,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,36,circle,0.6180281365794511,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,37,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,38,circle,0.6082339862353345,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,39,circle,0.7912722057811208,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,40,circle,0.8414456415990175,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,41,circle,0.47314225735096715,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,42,circle,0.6937342716718122,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,43,circle,0.42704220486917677,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,44,circle,0.7846727240521416,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,45,circle,0.761267585362157,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,46,circle,0.7771830796713465,related circumscribing circle,shape metric,lsm_p_circle
2,patch,4,47,circle,0,related circumscribing circle,shape metric,lsm_p_circle
2,patch,1,1,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,1,2,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
2,patch,1,3,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,1,4,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,1,5,contig,0.8998015873015873,contiguity index,shape metric,lsm_p_contig
2,patch,1,6,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,1,7,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,2,8,contig,0.9654968504949223,contiguity index,shape metric,lsm_p_contig
2,patch,2,9,contig,0.20833333333333334,contiguity index,shape metric,lsm_p_contig
2,patch,4,10,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,4,11,contig,0.5,contiguity index,shape metric,lsm_p_contig
2,patch,4,12,contig,0.7256410256410256,contiguity index,shape metric,lsm_p_contig
2,patch,4,13,contig,0.43333333333333335,contiguity index,shape metric,lsm_p_contig
2,patch,4,14,contig,0.3541666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,15,contig,0.4166666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,16,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,4,17,contig,0.2916666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,18,contig,0.48333333333333334,contiguity index,shape metric,lsm_p_contig
2,patch,4,19,contig,0.4967948717948718,contiguity index,shape metric,lsm_p_contig
2,patch,4,20,contig,0.3333333333333333,contiguity index,shape metric,lsm_p_contig
2,patch,4,21,contig,0.5555555555555556,contiguity index,shape metric,lsm_p_contig
2,patch,4,22,contig,0.16666666666666666,contiguity index,shape metric,lsm_p_contig
2,patch,4,23,contig,0.5462962962962963,contiguity index,shape metric,lsm_p_contig
2,patch,4,24,contig,0.2333333333333333,contiguity index,shape metric,lsm_p_contig
2,patch,4,25,contig,0.5370370370370371,contiguity index,shape metric,lsm_p_contig
2,patch,4,26,contig,0.3666666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,27,contig,0.3055555555555556,contiguity index,shape metric,lsm_p_contig
2,patch,4,28,contig,0.7456140350877193,contiguity index,shape metric,lsm_p_contig
2,patch,4,29,contig,0.11111111111111112,contiguity index,shape metric,lsm_p_contig
2,patch,4,30,contig,0.791005291005291,contiguity index,shape metric,lsm_p_contig
2,patch,4,31,contig,0.5606060606060607,contiguity index,shape metric,lsm_p_contig
2,patch,4,32,contig,0.30952380952380953,contiguity index,shape metric,lsm_p_contig
2,patch,4,33,contig,0.45698924731182794,contiguity index,shape metric,lsm_p_contig
2,patch,4,34,contig,0.3,contiguity index,shape metric,lsm_p_contig
2,patch,4,35,contig,0.5,contiguity index,shape metric,lsm_p_contig
2,patch,4,36,contig,0.2222222222222222,contiguity index,shape metric,lsm_p_contig
2,patch,4,37,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,4,38,contig,0.2916666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,39,contig,0.4166666666666667,contiguity index,shape metric,lsm_p_contig
2,patch,4,40,contig,0.5050505050505051,contiguity index,shape metric,lsm_p_contig
2,patch,4,41,contig,0.6111111111111112,contiguity index,shape metric,lsm_p_contig
2,patch,4,42,contig,0.8164794007490638,contiguity index,shape metric,lsm_p_contig
2,patch,4,43,contig,0.5555555555555556,contiguity index,shape metric,lsm_p_contig
2,patch,4,44,contig,0.5942028985507246,contiguity index,shape metric,lsm_p_contig
2,patch,4,45,contig,0.3333333333333333,contiguity index,shape metric,lsm_p_contig
2,patch,4,46,contig,0.30952380952380953,contiguity index,shape metric,lsm_p_contig
2,patch,4,47,contig,0,contiguity index,shape metric,lsm_p_contig
2,patch,1,1,core,0,core area,core area metric,lsm_p_core
2,patch,1,2,core,0,core area,core area metric,lsm_p_core
2,patch,1,3,core,0,core area,core area metric,lsm_p_core
2,patch,1,4,core,0,core area,core area metric,lsm_p_core
2,patch,1,5,core,11.43,core area,core area metric,lsm_p_core
2,patch,1,6,core,0,core area,core area metric,lsm_p_core
2,patch,1,7,core,0,core area,core area metric,lsm_p_core
2,patch,2,8,core,1064.43,core area,core area metric,lsm_p_core
2,patch,2,9,core,0,core area,core area metric,lsm_p_core
2,patch,4,10,core,0,core area,core area metric,lsm_p_core
2,patch,4,11,core,0,core area,core area metric,lsm_p_core
2,patch,4,12,core,9.18,core area,core area metric,lsm_p_core
2,patch,4,13,core,0,core area,core area metric,lsm_p_core
2,patch,4,14,core,0,core area,core area metric,lsm_p_core
2,patch,4,15,core,0,core area,core area metric,lsm_p_core
2,patch,4,16,core,0,core area,core area metric,lsm_p_core
2,patch,4,17,core,0,core area,core area metric,lsm_p_core
2,patch,4,18,core,0.09,core area,core area metric,lsm_p_core
2,patch,4,19,core,0.27,core area,core area metric,lsm_p_core
2,patch,4,20,core,0,core area,core area metric,lsm_p_core
2,patch,4,21,core,0.18,core area,core area metric,lsm_p_core
2,patch,4,22,core,0,core area,core area metric,lsm_p_core
2,patch,4,23,core,0.27,core area,core area metric,lsm_p_core
2,patch,4,24,core,0,core area,core area metric,lsm_p_core
2,patch,4,25,core,0,core area,core area metric,lsm_p_core
2,patch,4,26,core,0,core area,core area metric,lsm_p_core
2,patch,4,27,core,0,core area,core area metric,lsm_p_core
2,patch,4,28,core,1.44,core area,core area metric,lsm_p_core
2,patch,4,29,core,0,core area,core area metric,lsm_p_core
2,patch,4,30,core,3.06,core area,core area metric,lsm_p_core
2,patch,4,31,core,0.18,core area,core area metric,lsm_p_core
2,patch,4,32,core,0,core area,core area metric,lsm_p_core
2,patch,4,33,core,0.18,core area,core area metric,lsm_p_core
2,patch,4,34,core,0,core area,core area metric,lsm_p_core
2,patch,4,35,core,0,core area,core area metric,lsm_p_core
2,patch,4,36,core,0,core area,core area metric,lsm_p_core
2,patch,4,37,core,0,core area,core area metric,lsm_p_core
2,patch,4,38,core,0,core area,core area metric,lsm_p_core
2,patch,4,39,core,0,core area,core area metric,lsm_p_core
2,patch,4,40,core,0.18,core area,core area metric,lsm_p_core
2,patch,4,41,core,0.18,core area,core area metric,lsm_p_core
2,patch,4,42,core,4.59,core area,core area metric,lsm_p_core
2,patch,4,43,core,0.09,core area,core area metric,lsm_p_core
2,patch,4,44,core,0.36,core area,core area metric,lsm_p_core
2,patch,4,45,core,0,core area,core area metric,lsm_p_core
2,patch,4,46,core,0,core area,core area metric,lsm_p_core
2,patch,4,47,core,0,core area,core area metric,lsm_p_core
2,patch,1,1,enn,351.14099732158877,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,2,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,3,enn,480.9365862564419,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,4,enn,84.8528137423857,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,5,enn,742.7651041883968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,6,enn,702.2819946431775,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,7,enn,1056.8348972285123,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,2,8,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,2,9,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,10,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,11,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,12,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,13,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,14,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,15,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,16,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,17,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,18,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,19,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,20,enn,108.16653826391968,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,21,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,22,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,23,enn,300,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,24,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,25,enn,210,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,26,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,27,enn,210,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,28,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,29,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,30,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,31,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,32,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,33,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,34,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,35,enn,551.5432893255071,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,36,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,37,enn,60,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,38,enn,483.735464897913,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,39,enn,375.89892258425004,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,40,enn,375.89892258425004,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,41,enn,192.09372712298546,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,42,enn,169.7056274847714,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,43,enn,192.09372712298546,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,44,enn,300,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,45,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,46,enn,67.08203932499369,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,4,47,enn,90,euclidean nearest neighbor distance,aggregation metric,lsm_p_enn
2,patch,1,1,frac,1,fractal dimension index,shape metric,lsm_p_frac
2,patch,1,2,frac,1.0157137451218565,fractal dimension index,shape metric,lsm_p_frac
2,patch,1,3,frac,1,fractal dimension index,shape metric,lsm_p_frac
